总价(万),单价(元/平米),房型,楼层,朝向,户型结构,装修情况,总面积,建造时间,小区名称,地区,是否有电梯,建筑结构,梯户比例,total_price,unit_price,total_area,build_year,community,district,room_cnt,hall_cnt,toilet_cnt,floor_level,floor_code,direction_clean,is_south_facing,decoration_type,decoration_score,area_range,house_age,age_range,price_level,elevator_num,household_num,density,is_valid
86.6,6766,4室2厅2卫,中楼层,南北,平层,精装,128.0,2015,新蕾品阁居,长沙县,有,钢混结构,两梯五户,86.6,6766,128.0,2015,新蕾品阁居,长沙县,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),11,老房(11-20年),豪宅,,,,1
122.0,8622,5室2厅2卫,中楼层,西南,平层,其他,141.5,2013,明发阅江悦府,望城,有,钢混结构,两梯四户,122.0,8622,141.5,2013,明发阅江悦府,望城,5,2,2,中楼层,2,西南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
78.8,4776,4室2厅2卫,高楼层,南,平层,其他,165.0,2013,香江国际公馆,宁乡,有,钢混结构,其他,78.8,4776,165.0,2013,香江国际公馆,宁乡,4,2,2,高楼层,3,正南,1,其他,0,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
110.0,8208,3室2厅2卫,低楼层,南,平层,精装,134.02,2013,长沙恒大城,雨花,有,钢混结构,两梯四户,110.0,8208,134.02,2013,长沙恒大城,雨花,3,2,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
110.0,10019,4室2厅2卫,高楼层,南,平层,毛坯,109.8,2013,润和天地印湘江,望城,有,钢混结构,两梯四户,110.0,10019,109.8,2013,润和天地印湘江,望城,4,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
78.0,6693,4室2厅2卫,低楼层,南,平层,其他,116.54,2014,富基世纪公园,望城,有,钢混结构,两梯四户,78.0,6693,116.54,2014,富基世纪公园,望城,4,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
96.8,6834,4室2厅2卫,低楼层,南北,平层,简装,141.65,2013,景上鑫苑,长沙县,有,钢混结构,两梯五户,96.8,6834,141.65,2013,景上鑫苑,长沙县,4,2,2,低楼层,1,南北通透,1,简装,2,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
126.0,13977,3室2厅1卫,高楼层,南,平层,其他,90.15,2013,北大资源理想家园,岳麓,有,钢混结构,两梯四户,126.0,13977,90.15,2013,北大资源理想家园,岳麓,3,2,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
150.0,14576,3室2厅2卫,低楼层,南,平层,其他,102.91,2022,中海麓山境,岳麓,有,钢混结构,两梯四户,150.0,14576,102.91,2022,中海麓山境,岳麓,3,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),4,新房(0-5年),豪宅,,,,1
96.0,7552,4室2厅2卫,低楼层,南,平层,毛坯,127.13,2018,保利香槟国际,长沙县,有,钢混结构,两梯四户,96.0,7552,127.13,2018,保利香槟国际,长沙县,4,2,2,低楼层,1,正南,1,毛坯,1,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
120.0,12122,3室1厅1卫,中楼层,南,平层,精装,99.0,2013,润和滨江府二期,望城,有,钢混结构,其他,120.0,12122,99.0,2013,润和滨江府二期,望城,3,1,1,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
82.6,8663,3室2厅2卫,中楼层,南,平层,其他,95.35,2021,碧桂园翘楚棠,长沙县,有,钢混结构,其他,82.6,8663,95.35,2021,碧桂园翘楚棠,长沙县,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),5,新房(0-5年),豪宅,,,,1
245.0,17552,4室2厅2卫,低楼层,南北,平层,精装,139.59,2013,北辰三角洲奥城E4区,开福,有,钢混结构,两梯四户,245.0,17552,139.59,2013,北辰三角洲奥城E4区,开福,4,2,2,低楼层,1,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
423.8,16930,4室2厅2卫,中楼层,南北,平层,精装,250.33,2013,越秀湘江星汇城,望城,有,钢混结构,其他,423.8,16930,250.33,2013,越秀湘江星汇城,望城,4,2,2,中楼层,2,南北通透,1,精装,3,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
70.0,7166,2室2厅1卫,低楼层,南北,平层,其他,97.69,2002,广福园,开福,有,钢混结构,其他,70.0,7166,97.69,2002,广福园,开福,2,2,1,低楼层,1,南北通透,1,其他,0,中户型(90-144㎡),24,老旧房(>20年),豪宅,,,,1
79.8,8897,3室2厅2卫,中楼层,南北,平层,其他,89.7,2016,五矿哈佛小镇,天心,有,钢混结构,两梯五户,79.8,8897,89.7,2016,五矿哈佛小镇,天心,3,2,2,中楼层,2,南北通透,1,其他,0,小户型(<90㎡),10,次新房(6-10年),豪宅,,,,1
142.0,10931,4室2厅2卫,高楼层,南,平层,其他,129.91,2018,润和滨江府一期,望城,有,钢混结构,两梯四户,142.0,10931,129.91,2018,润和滨江府一期,望城,4,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
99.3,7881,4室2厅2卫,中楼层,南北,平层,精装,126.0,2012,旭辉华庭,长沙县,有,钢混结构,两梯四户,99.3,7881,126.0,2012,旭辉华庭,长沙县,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
115.0,8713,4室2厅2卫,中楼层,南,平层,其他,132.0,2017,荣盛花语城,长沙县,有,钢混结构,两梯四户,115.0,8713,132.0,2017,荣盛花语城,长沙县,4,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),9,次新房(6-10年),豪宅,,,,1
86.0,8976,3室2厅1卫,高楼层,南北,平层,精装,95.82,2011,世方水岸,开福,有,钢混结构,两梯三户,86.0,8976,95.82,2011,世方水岸,开福,3,2,1,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),15,老房(11-20年),豪宅,,,,1
170.0,12041,4室2厅2卫,高楼层,南,平层,其他,141.19,2013,新力菩悦星都汇,芙蓉,有,钢混结构,其他,170.0,12041,141.19,2013,新力菩悦星都汇,芙蓉,4,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
179.0,13960,4室2厅2卫,高楼层,南,平层,精装,128.23,2013,泰禹云开壹品,雨花,有,钢混结构,其他,179.0,13960,128.23,2013,泰禹云开壹品,雨花,4,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
113.0,8686,3室2厅2卫,中楼层,南,平层,其他,130.1,2013,华晨世纪广场,雨花,有,钢混结构,两梯四户,113.0,8686,130.1,2013,华晨世纪广场,雨花,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
82.8,9586,2室1厅1卫,低楼层,南,平层,精装,86.38,2011,新盛珑璟台,雨花,有,钢混结构,两梯四户,82.8,9586,86.38,2011,新盛珑璟台,雨花,2,1,1,低楼层,1,正南,1,精装,3,小户型(<90㎡),15,老房(11-20年),豪宅,,,,1
120.0,9815,3室2厅1卫,中楼层,南北,平层,其他,122.27,2013,美利新世界,开福,有,钢混结构,其他,120.0,9815,122.27,2013,美利新世界,开福,3,2,1,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
25.0,3125,2室2厅1卫,中楼层,南,平层,其他,80.0,2013,创业乐园,长沙县,有,钢混结构,其他,25.0,3125,80.0,2013,创业乐园,长沙县,2,2,1,中楼层,2,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
53.0,5677,3室2厅1卫,中楼层,南,平层,毛坯,93.36,2013,金地自在城,望城,有,钢混结构,两梯四户,53.0,5677,93.36,2013,金地自在城,望城,3,2,1,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
108.0,10471,3室1厅1卫,低楼层,南,平层,精装,103.15,2007,先锋水韵花都,开福,有,钢混结构,四梯八户,108.0,10471,103.15,2007,先锋水韵花都,开福,3,1,1,低楼层,1,正南,1,精装,3,中户型(90-144㎡),19,老房(11-20年),豪宅,4.0,8.0,2.0,1
176.8,14858,4室2厅2卫,中楼层,南,平层,精装,119.0,2013,保利大都汇,雨花,有,钢混结构,两梯四户,176.8,14858,119.0,2013,保利大都汇,雨花,4,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
66.5,7024,3室2厅1卫,高楼层,南,平层,其他,94.68,2013,佳兆业君汇上品,雨花,有,钢混结构,两梯四户,66.5,7024,94.68,2013,佳兆业君汇上品,雨花,3,2,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
92.0,8376,3室2厅2卫,中楼层,南北,平层,毛坯,109.85,2013,伊景园滨河苑,雨花,有,钢混结构,其他,92.0,8376,109.85,2013,伊景园滨河苑,雨花,3,2,2,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
185.0,18072,3室2厅1卫,中楼层,南,平层,其他,102.37,2012,万博汇名邸二期,雨花,有,钢混结构,两梯四户,185.0,18072,102.37,2012,万博汇名邸二期,雨花,3,2,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
88.0,6642,4室2厅2卫,高楼层,南,平层,其他,132.5,2013,华润桃源里,望城,有,钢混结构,其他,88.0,6642,132.5,2013,华润桃源里,望城,4,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
49.8,6468,2室1厅1卫,中楼层,南,平层,其他,77.0,2012,水岸世景,长沙县,有,钢混结构,两梯六户,49.8,6468,77.0,2012,水岸世景,长沙县,2,1,1,中楼层,2,正南,1,其他,0,小户型(<90㎡),14,老房(11-20年),豪宅,,,,1
150.88,11696,4室2厅2卫,中楼层,南,平层,毛坯,129.01,2013,北辰中央公园(慧辰园),天心,有,钢混结构,其他,150.88,11696,129.01,2013,北辰中央公园(慧辰园),天心,4,2,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
62.0,7860,2室2厅1卫,中楼层,南,平层,毛坯,78.89,2013,钱隆世家,开福,有,钢混结构,两梯四户,62.0,7860,78.89,2013,钱隆世家,开福,2,2,1,中楼层,2,正南,1,毛坯,1,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
42.8,5036,2室1厅1卫,低楼层,南,平层,精装,85.0,2013,城南嘉园北苑,宁乡,有,钢混结构,其他,42.8,5036,85.0,2013,城南嘉园北苑,宁乡,2,1,1,低楼层,1,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
258.0,27659,3室1厅1卫,高楼层,南,平层,其他,93.28,2013,钰龙天下佳园,岳麓,有,钢混结构,两梯四户,258.0,27659,93.28,2013,钰龙天下佳园,岳麓,3,1,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
68.0,8281,2室2厅1卫,高楼层,南北,平层,精装,82.12,2008,龙吉湾小区,雨花,有,钢混结构,其他,68.0,8281,82.12,2008,龙吉湾小区,雨花,2,2,1,高楼层,3,南北通透,1,精装,3,小户型(<90㎡),18,老房(11-20年),豪宅,,,,1
140.0,9967,3室2厅2卫,中楼层,南北,平层,其他,140.47,2016,联美品格,岳麓,有,钢混结构,两梯两户,140.0,9967,140.47,2016,联美品格,岳麓,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),10,次新房(6-10年),豪宅,,,,1
22.8,6515,1室1厅1卫,中楼层,南,平层,精装,35.0,2013,翡翠园,宁乡,有,未知结构,两梯七户,22.8,6515,35.0,2013,翡翠园,宁乡,1,1,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
108.0,8064,4室2厅2卫,低楼层,南北,平层,其他,133.94,2013,丽发新城,雨花,有,钢混结构,其他,108.0,8064,133.94,2013,丽发新城,雨花,4,2,2,低楼层,1,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
132.0,11281,4室2厅2卫,中楼层,南北,平层,精装,117.02,2018,明发阅江悦府,望城,有,钢混结构,两梯四户,132.0,11281,117.02,2018,明发阅江悦府,望城,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
109.0,9966,3室2厅2卫,高楼层,南,平层,其他,109.38,2013,天麓尚层,岳麓,有,钢混结构,两梯四户,109.0,9966,109.38,2013,天麓尚层,岳麓,3,2,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
46.0,4494,3室2厅2卫,低楼层,南北,平层,毛坯,102.38,2013,学府星城,望城,有,钢混结构,其他,46.0,4494,102.38,2013,学府星城,望城,3,2,2,低楼层,1,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
148.0,14655,3室2厅1卫,低楼层,南,平层,其他,100.99,2013,世茂铂翠湾,岳麓,有,钢混结构,两梯三户,148.0,14655,100.99,2013,世茂铂翠湾,岳麓,3,2,1,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
65.8,6748,3室1厅1卫,低楼层,南,平层,其他,97.52,2013,正荣财富中心,望城,有,钢混结构,其他,65.8,6748,97.52,2013,正荣财富中心,望城,3,1,1,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
55.0,8849,1室1厅1卫,中楼层,南,平层,简装,62.16,2011,锦绣世纪,雨花,有,钢混结构,两梯四户,55.0,8849,62.16,2011,锦绣世纪,雨花,1,1,1,中楼层,2,正南,1,简装,2,小户型(<90㎡),15,老房(11-20年),豪宅,,,,1
70.0,7941,3室1厅1卫,高楼层,北,平层,精装,88.16,2012,望兴嘉年华,岳麓,有,钢混结构,两梯六户,70.0,7941,88.16,2012,望兴嘉年华,岳麓,3,1,1,高楼层,3,北,0,精装,3,小户型(<90㎡),14,老房(11-20年),豪宅,,,,1
63.0,6238,3室1厅2卫,低楼层,南,平层,其他,101.0,2018,正荣财富中心,望城,有,钢混结构,其他,63.0,6238,101.0,2018,正荣财富中心,望城,3,1,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
68.8,8452,2室2厅1卫,低楼层,东南,平层,精装,81.41,2013,盛湘家园,天心,有,钢混结构,其他,68.8,8452,81.41,2013,盛湘家园,天心,2,2,1,低楼层,1,东南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
95.0,7294,4室1厅2卫,高楼层,东南,平层,精装,130.25,2013,佳兆业水岸新都东区,雨花,有,钢混结构,两梯两户,95.0,7294,130.25,2013,佳兆业水岸新都东区,雨花,4,1,2,高楼层,3,东南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
180.0,16796,3室2厅2卫,中楼层,南,平层,其他,107.17,2013,梅溪悦章,岳麓,有,钢混结构,其他,180.0,16796,107.17,2013,梅溪悦章,岳麓,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
